id;f_10
12b444c17dee4b23921a1b5734ae650a;Partial Information Stochastic Differential Games for Backward Stochastic Systems Driven By Lévy Processes
12b8f92fb0ff450fb957e89fefb9d8c7;$η$-metric structures
12c3654ed280486d902ee2972eb2ce63;Categorical Probabilistic Theories
12c84986ece0415bb6d41e414e142096;Limit multiplicities for ${\rm SL}_2(\mathcal{O}_F)$ in ${\rm SL}_2(\mathbb{R}^{r_1}\oplus\mathbb{C}^{r_2})$
12cbe84b60dc486b8b387b051109ada4;Accuracy and validity of posterior distributions using the Cressie-Read empirical likelihoods
12d0452e32ab4415940b6781f70b2643;Active Anomaly Detection via Ensembles: Insights, Algorithms, and Interpretability
12d2af4848824c409d07796555924d3f;Identifiability of Nonparametric Mixture Models and Bayes Optimal Clustering
12ddc855701849b3a057145be873804e;Packet Throughput Analysis of Static and Dynamic TDD in Small Cell Networks
12ddd5a874094cbeb8f3cfd199026f93;Conductance distribution in the magnetic field
12f265844981464aa2710b11c7d11cad;An empirical study on evaluation metrics of generative adversarial networks
12f8d7d3743f4bafa7441b5b21b0fea2;Deep Generalized Canonical Correlation Analysis
12fe058441564bd3997d64cbd3f59ac1;On compact packings of the plane with circles of three radii
131959fd67f649729a0660460aee90cc;Fast Stochastic Variance Reduced Gradient Method with Momentum Acceleration for Machine Learning
132ea239f54a4f34b4c718bdbb6e07d3;A computer-based recursion algorithm for automatic charge of power device of electric vehicles carrying electromagnet
13357c34f93e47528f6f988c3cb26b2d;Unsupervised Learning by Predicting Noise
1356211e998f41e49be7bd4c30a68826;"Coppersmith's lattices and ""focus groups"": an attack on small-exponent RSA"
136a5e8ea6ec468ba8306bef44ce1a07;Inconsistency of Measure-Theoretic Probability and Random Behavior of Microscopic Systems
137b9c180f01493a837e98ce1aa894bf;Learning Graph Weighted Models on Pictures
1398581322154406a9f6f8bf283aa4d2;Learning compressed representations of blood samples time series with missing data
139a2f4e77de48fab8575c500e9e723e;Statics and dynamics of a self-bound dipolar matter-wave droplet
139a872f8d4e4e35baba666a405e0b8c;Solution of parabolic free boundary problems using transmuted heat polynomials
13a384c23f2b43ebb057cfb4a8c2136e;
13bc25618f414ac3be3383f279228c24;Secure Grouping Protocol Using a Deck of Cards
13c852d04b79483599b23ef8e42eee30;Training Group Orthogonal Neural Networks with Privileged Information
13d3a6e0b8ad4682b2b4caa8153c2e93;Unbiased Multi-index Monte Carlo
13e216255c204075a8281db6f9539e0d;Quench-induced entanglement and relaxation dynamics in Luttinger liquids
13ef8c4f3cf3429fb07cbd6deb1fa775;Taming the Signal-to-Noise Problem in Lattice QCD by Phase Reweighting
13f3f115b7a24a0eb93e7ed2e506f2b9;Epidemic spreading in multiplex networks influenced by opinion exchanges on vaccination
13f66ca190fa4b65863a9a749f3de83b;Defend against advanced persistent threats: An optimal control approach
140d18c0bec04be69fd11a7f054fe605;Bernstein - von Mises theorems for statistical inverse problems I: Schrödinger equation
1411d9279ba14c9d8f95ba59c2da229a;Deep Episodic Value Iteration for Model-based Meta-Reinforcement Learning
142c461e356f404cb7cd095b1a50f58f;An arithmetic site of Connes-Consani type for imaginary quadratic fields with class number 1
143da9fc5eef4370a4461440bcc13241;Sparse Algorithm for Robust LSSVM in Primal Space
14548f40623a41209355d049caf5e830;
145647a10e09471080ea94575c5492ac;Fully Resolved Numerical Simulations of Fused Deposition Modeling. Part II-Solidification, Residual Stresses, and Modeling of the Nozzle
145ea85828834779b2881e36e88f9eba;Varieties of general type with small volumes
14824e5ef89344989e385719ef7538af;Classification of finite W-groups
1489c56e34ea4b4e84c1c5ef9f896ba2;Transforming Musical Signals through a Genre Classifying Convolutional Neural Network
14bd1542b56d4b98a6930e340139400a;A XGBoost risk model via feature selection and Bayesian hyper-parameter optimization
14d43ce92b044f5b845220f64d0bacca;An energy-based analysis of reduced-order models of (networked) synchronous machines
14d71ff1642f4914888d77a0768f423f;Towards a Holistic Approach to Designing Theory-based Mobile Health Interventions
14dcd147b57a4313982effa51a56f111;
14ff81c36f0c4a3d86882c5d2ac014ef;
151048dc316b4f389b3799fa5340d930;Generic partiality for $\frac{3}{2}$-institutions
1515e9fad7d2479a8d760ffe25b89658;Flow speed has little impact on propulsive characteristics of oscillating foils
151a5f6c46484bc9a3bba3c123faa92c;
151cbc702e874547a181bbd5b16f8a4b;A Simple Convolutional Generative Network for Next Item Recommendation
151e0edd29fe4ea3aa7a5d9f3b4379ff;Boundary Layer Problems in the Viscosity-Diffusion Vanishing Limits for the Incompressible MHD Systems
15217f9cc4ce4d3dac15db0d87a34ecb;Geometric Surface-Based Tracking Control of a Quadrotor UAV under Actuator Constraints
153225375cfc4d95a03795168f57a38e;Recurrent Multimodal Interaction for Referring Image Segmentation
1541608edcb64fcf8e28b02eaa5c5a21;Privacy and Fairness in Recommender Systems via Adversarial Training of User Representations
1544f9934f92460ea89fcb2fa6ed829c;t-SNE-CUDA: GPU-Accelerated t-SNE and its Applications to Modern Data
154688f009c54c01afc21c08ed073fa5;Correcting rural building annotations in OpenStreetMap using convolutional neural networks
15529aea82854d2d84a1de8db135a396;The content correlation of multiple streaming edges
15545e569b674315acc3f6cb241ee9de;
15710586c43d448994aa4e4e0261a157;MMGAN: Manifold Matching Generative Adversarial Network
157f1ea9e8c34a418debfa8637492acf;Mixed Precision Training
15d47e86e2c44f6297d52de319ceca86;Hierarchical Kriging for multi-fidelity aero-servo-elastic simulators - Application to extreme loads on wind turbines
15ec2dcb1ecc4e3c9bbef3354bf2c61b;Optimal Rates for Learning with Nyström Stochastic Gradient Methods
15fdb94682994f569358092548b0f6a0;Shape analysis on Lie groups and homogeneous spaces
1600dabbea1c4c9682fb88baa5be791b;Multiplicative Convolution of Real Asymmetric and Real Antisymmetric Matrices
160739a499df4365a11a603ec4a2879f;Michell trusses in two dimensions as a Gamma-limit of optimal design problems in linear elasticity
16076a7aaed2400ea2781b4e788e5c4f;An age-structured continuum model for myxobacteria
16084fa1631a48558f2e328d3d460958;Attribute-Guided Face Generation Using Conditional CycleGAN
1611d9299b2b463e876826b29c30d960;A mean value formula and a Liouville theorem for the complex Monge-Ampère equation
1623de0f975c428c9764fdf9bef9bad7;Convergence rates in the central limit theorem for weighted sums of Bernoulli random fields
162e43cba0f34460a0eeddc12c0ec66f;New Two Step Laplace Adam-Bashforth Method for Integer an Non integer Order Partial Differential Equations
1644653bbe38460aaf2e09b26b06f201;Network modelling of topological domains using Hi-C data
164af506f3274aada5df5a38c9e36d4c;Test map characterizations of local properties of fundamental groups
166015cef6874aacae5d13d0ac6e7a2b;Skin Lesion Classification Using Deep Multi-scale Convolutional Neural Networks
1675818303db4b6a85a1ad01c8458f81;$S^1$-equivariant Index theorems and Morse inequalities on complex manifolds with boundary
169dcc82bf654ec185c6422695902069;Loop Tiling in Large-Scale Stencil Codes at Run-time with OPS
169e7a7381cb45048c751dd3b050cdbb;A sure independence screening procedure for ultra-high dimensional partially linear additive models
16ad8b7dd0fe4c9d83d8205723ca7ff6;Combining Generative and Discriminative Approaches to Unsupervised Dependency Parsing via Dual Decomposition
16c962cef4614320895a3ebb44dc7a18;Comparing the Finite-Time Performance of Simulation-Optimization Algorithms
16da6d842dbf4323b724e93785accdcf;Now Playing: Continuous low-power music recognition
16e90423cf2d407e99e3c0500f90007e;Credal Networks under Epistemic Irrelevance
16ff62b06cf34197bd646741c685a7ba;Symbolic Computation via Program Transformation
170fac86f4cf4b5cb16c00c1e9836769;Facets of a mixed-integer bilinear covering set with bounds on variables
1717ef3e476f4a259d9f70ef0eb180c6;A pictorial introduction to differential geometry, leading to Maxwell's equations as three pictures
17224665e8784282a4a161e4b151b575;Mechanism Design in Social Networks
17448b2bb906478cadf9b25b0d1ef2ed;Banach Algebra of Complex Bounded Radon Measures on Homogeneous Space
17453e212a7146d99d2ad3dc88f183c5;Hilbert isometries and maximal deviation preserving maps on JB-algebras
175419b1f519481bb55ad18e7e9e6238;
1755ab1e6b0a45cd90505d4aca1407fb;Nonlinear Loewy Factorizable Algebraic ODEs and Hayman's Conjecture
177032166bcd41319a2873de7f274659;A Non-Gaussian, Nonparametric Structure for Gene-Gene and Gene-Environment Interactions in Case-Control Studies Based on Hierarchies of Dirichlet Processes
178069a088464d6790a2ad4e7e9d486a;Neural Network Multitask Learning for Traffic Flow Forecasting
178764835278417fb948533bc9a5faba;Optimal Quasi-Gray Codes: The Alphabet Matters
1788f3e64ac34e8eaede8630951cf2aa;Evidence of s-wave superconductivity in the noncentrosymmetric La$_7$Ir$_3$
1794238d705549618ed15ae1f8b9a6c1;Inference for heavy tailed stationary time series based on sliding blocks
17cc985801c544718f792e5ecf5a5a15;
17ec46cb98684b5b913caa431ba917b0;GP-SUM. Gaussian Processes Filtering of non-Gaussian Beliefs
17f52337baf241be9e0460d348a9ef01;Hyperbolic pseudoinverses for kinematics in the Euclidean group
181c1d61c86542249381d4b093e68866;
18206300df6a42b5bf3953781836109c;Conditions for the invertibility of dual energy data
182e65a7ddaa41cfadc0aa02c040072d;Algorithms for Weighted Sums of Squares Decomposition of Non-negative Univariate Polynomials
1838f006aab24794bd5096f66c24057f;Quotients of Buildings as $W$-Groupoids
183904b89e8747d3bdde7bd1d58fe87c;Unoriented Spectral Triples
183b3c4b286c43d9b2acb84b771ea59b;An Optimal Control Formulation of Pulse-Based Control Using Koopman Operator
18401640368e461b99dd5a9b26dc4c05;Improved Power Decoding of One-Point Hermitian Codes
185eb455efdd461ebd76b36d93523a8b;Grasping Unknown Objects in Clutter by Superquadric Representation
186fe6d9653942d19d5fe8bf413b2b4f;An Architecture Combining Convolutional Neural Network (CNN) and Support Vector Machine (SVM) for Image Classification
187545dbfbaf48049ecf18c9c4654268;CrowdTone: Crowd-powered tone feedback and improvement system for emails
188d1010a34d451b86033309ae23bce7;Obstacle Avoidance Using Stereo Camera
18a73464dbd9489aa4bade5d62da04e9;Block-Sparse Recurrent Neural Networks
18d4cd97ed424a509b2bd0cdfad80bde;Analysis of Thompson Sampling for Gaussian Process Optimization in the Bandit Setting
18d734437d9040bc8c686eee3c434d02;Universal locally univalent functions and universal conformal metrics with constant curvature
18d753ef33ba49aba11e1dbc868242cf;A Data-Driven Approach to Extract Connectivity Structures from Diffusion Tensor Imaging Data
18e978263ad340e887213ddc57a83ad8;
18ed4835051440798c127b845ce629b4;Completely integrally closed Prufer $v$-multiplication domains
18ff126d9bb240cda8760d4bbb544a04;Anisotropic exchange and spin-wave damping in pure and electron-doped Sr$_2$IrO$_4$
19028dbd479a4c7183e93e604474219b;Recurrent Autoregressive Networks for Online Multi-Object Tracking
19048cbadb7542a8bfc313b70c0dfa18;The Relative Performance of Ensemble Methods with Deep Convolutional Neural Networks for Image Classification
19093803dcd64dc28ef64825b1c47991;Determinantal Point Processes for Mini-Batch Diversification
192410e4f65d431e86c379c07daf5e8f;Hidden Fermi Liquidity and Topological Criticality in the Finite Temperature Kitaev Model
193707d9812a4cfd96bdadc21308a488;Hausdorff dimension, projections, intersections, and Besicovitch sets
194268eb636d46da906b9163570ec7af;On annihilators of bounded $(\frak g, \frak k)$-modules
197268288c874c8a821c074cc0b4e421;Modeling Interference Via Symmetric Treatment Decomposition
197a02ae8e8f424a9d2c75ad2dc6b91e;
19ac9beee3144755b1cdb22df1bb5828;Learning to Optimize Neural Nets
19b9aeac199249298962dec7b6202327;When does every definable nonempty set have a definable element?
19c6ec8fc0ae4ec787ec15643047f42e;Second variation of Selberg zeta functions and curvature asymptotics
19cbd818def14bcc9f837af67b4d7fc3;Hybrid Clustering based on Content and Connection Structure using Joint Nonnegative Matrix Factorization
19e632bf3bcd40a7bdb9c9cf9a46d663;Control of automated guided vehicles without collision by quantum annealer and digital devices
19f52fc206214320a1f57ab260c97485;Cheryl's Birthday
19f71f87d3464ac5bfa4aba76b417c15;Exponential growth of homotopy groups of suspended finite complexes
19f91ed494754f3cb246d64a0bc3ce4c;A deep learning-based method for prostate segmentation in T2-weighted magnetic resonance imaging
19fb7b82c5644167b94802849e4c642f;A polynomial time knot polynomial
1a04b18514d846ae8277ef8bdf5f0f81;Local and 2-local derivations and automorphisms on simple Leibniz algebras
1a1c04e4dadb4c29923885f95151202e;Error Analysis and Improving the Accuracy of Winograd Convolution for Deep Neural Networks
1a2fe2ae5c5d4757960940e880c53b4e;The diffusion equation with nonlocal data
1a5b36726a944e49b1d16ad349daaf37;Exploring extra dimensions through inflationary tensor modes
1a6010f65cac4198b6569b8e501c91e6;Big Data Technology Accelerate Genomics Precision Medicine
1a676a120e694d409bb95ae4228016b8;Statistical inference in two-sample summary-data Mendelian randomization using robust adjusted profile score
1a74aff4bf574e269c013cab7a40e373;Giant room-temperature barocaloric effects in PDMS rubber at low pressures
1a78c124997b4d75a03ed36171479e5d;An explicit Gross-Zagier formula related to the Sylvester Conjecture
1ab297f54da0423698f94518ca512734;Learning to compress and search visual data in large-scale systems
1acb70be6bd44cf6b92198765264a73b;Intelligent Device Discovery in the Internet of Things - Enabling the Robot Society
1ae984b071ea496e9e32954d716c7e47;Identification of Conduit Countries and Community Structures in the Withholding Tax Networks
1aeaf3d97bc3447d921b998f16b9880e;Single-Queue Decoding for Neural Machine Translation
1af1db927fac4182960cf6154ecc997b;Word Embeddings Quantify 100 Years of Gender and Ethnic Stereotypes
1af64abbfe264005b6917f7587efa991;Free transport for convex potentials
1afe93c7376743bd9185410306c01f23;The Noether numbers and the Davenport constants of the groups of order less than 32
1b11bc488da34f27880a35389e8695b9;On the number of circular orders on a group
1b26529319184fc6acee681f18d369ea;Simple Policy Evaluation for Data-Rich Iterative Tasks
1b513ec22d414c5f85ba47a1bc93170a;Neural Network Based Speaker Classification and Verification Systems with Enhanced Features
1b6ebeee8a174d689d22902c712b8dfe;Learning to Price with Reference Effects
1b7e800c75a9413d8f9369325c0b9f1e;Deep Exploration via Randomized Value Functions
1b8175200cff41b3a6f3b7ceba07b034;Rotation Invariance Neural Network
1b90a15496aa49a596d690f77603275e;A stronger version of a question proposed by K. Mahler
1b95feb526394bb4bd2df247dc7e6a69;Free LSD: Prior-Free Visual Landing Site Detection for Autonomous Planes
1b9b4d594c554588b38242f40587199f;Active Orthogonal Matching Pursuit for Sparse Subspace Clustering
1bb6abdda8dd4895aec353ea2a47b3d9;COLOSSUS: A python toolkit for cosmology, large-scale structure, and dark matter halos
1bba31d7223745208562dc1fceb408f9;Self-consistent calculation of the flux-flow conductivity in diffusive superconductors
1bba883eff7b447185eb7011fdd7e1a4;Stability of a Volterra Integral Equation on Time Scales
1bc9cbd29b744221a26e75802d464025;Simulated JWST/NIRISS Transit Spectroscopy of Anticipated TESS Planets Compared to Select Discoveries from Space-Based and Ground-Based Surveys
1bcfa8f491614d24a5f24cf63e8a2138;"Notes on ""Einstein metrics on compact simple Lie groups attached to standard triples"""
